OBJECTID,Type,Status,Facility Name,Comment,GlobalID,CountAttachments,AttachID,x,y
5,Sidewalk Curb Cut,Active,Memorial Centre & Outdoor Aqua Park,,f354aa09-d09b-479b-b4a8-4ba54187ebfc,1,1225,-8516027.7608,5502440.6515
6,Sidewalk Curb Cut,Active,Memorial Centre & Outdoor Aqua Park,,a01b27d8-369c-47f6-931d-7fdb0984d3e3,0,,-8515864.5473,5502446.7526
8,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,f8e0889d-858a-4c16-b685-d18e20bd1478,1,1228,-8515925.8573,5502464.7519
9,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,e136d4db-d1ec-4248-8e94-83376f4b7213,1,1229,-8515917.8024,5502478.8409
11,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,b9c1acde-9899-4ac4-a350-63104601a75b,1,1233,-8515826.9687,5502505.9205
12,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,2164574d-0af2-4582-b2ea-056bcc4ca2f3,0,,-8515826.9687,5502505.9205
13,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,42fad1da-65d2-4741-8cfa-f0b30143e547,1,1232,-8515777.0702,5502488.0321
14,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,7563ecf5-5b1d-428b-98c7-be92d8786cd9,1,1234,-8515726.1981,5502476.0834
15,Sidewalk Curb Cut,Active,Memorial Centre & Outdoor Aqua Park,,9a4820fa-f31d-4967-9d95-480c096831bc,0,,-8515711.1005,5502462.5913
16,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,c4f99dce-90f5-4ab0-8d86-b736d2c36f44,1,1235,-8515801.0233,5502459.4756
17,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,48cb41e1-9a63-4210-a653-96a92f441f1c,1,1236,-8515810.321,5502478.5515
18,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,551d832b-e5c7-4436-a46f-f076cb79bca5,1,1237,-8515766.1089,5502492.0935
19,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,a0b2a853-f7bd-4ade-831e-9fd9d75fab35,1,1238,-8515766.4485,5502516.17
20,Accessible Table,Active,Memorial Centre & Outdoor Aqua Park,,137e94ce-6f1f-4edd-b0e2-ec894839024c,1,1239,-8515782.1969,5502516.7699
21,Accessible Table,Active,Memorial Centre & Outdoor Aqua Park,,0e900a69-cf20-4fa1-88fa-fe74d93bf8a9,1,1240,-8515813.9283,5502498.4228
22,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,40f4c2df-8bf7-455a-8599-c3eff5afad19,0,,-8515793.9182,5502501.4542
23,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,a32bc391-d025-44b5-a120-8b2ed0ad9b13,0,,-8515881.9793,5502497.6695
24,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,af98efbd-dc68-435e-89b3-962900401ac0,1,1241,-8515854.5996,5502495.7037
25,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,a76548ea-6b90-4928-b80d-3d729008f304,1,1242,-8515853.3772,5502477.1706
26,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,d2fb1a97-e5d4-4cf8-947c-36b4270b7d78,0,,-8515852.4662,5502464.9486
27,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,850a20aa-9c65-4bbe-bd2c-62be700ac7df,1,1243,-8515881.4787,5502475.57
28,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,5735d4c1-fee6-4936-95cd-1a1cb687202a,0,,-8515893.3676,5502480.2871
29,Splash Pad,Active,Memorial Centre & Outdoor Aqua Park,Open May long weekend to mid-fall 9 a.m. to 9 p.m.,ff8f3f4a-ed34-4c4d-9231-610c3d223edb,2,1246,-8515807.8921,5502525.6409
30,Sidewalk Curb Cut,Active,Memorial Centre & Outdoor Aqua Park,,0b4039ae-0a1a-4999-a751-a67f9dcebbf4,1,1248,-8515766.1666,5502548.3539
31,Accessible Parking Space,Active,Memorial Centre & Outdoor Aqua Park,,d5e81214-e845-498e-b360-81fe521f9e37,1,1249,-8515770.8766,5502553.8196
32,Accessible Parking Space,Active,Memorial Centre & Outdoor Aqua Park,,7773ea98-a980-413a-891b-c2e62710bc58,1,1250,-8515771.1799,5502560.3529
33,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,3c761982-7b2c-444c-b258-7d5fe351319a,0,,-8515748.16,5502536.4942
35,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,d7a8adcc-0cdf-49a4-89d0-54ae5215bc7d,1,1251,-8515731.2502,5502483.7445
36,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,fe9d4c4b-662b-4fcc-b2e6-737710828bda,1,1252,-8515828.3994,5502610.3725
37,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,126a77b6-50b6-4f48-8e4d-cbf11a5e9173,2,1253,-8515928.2072,5502607.4824
40,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,fa8d6811-19db-4c5f-9575-5e2f3679b723,1,1256,-8516044.0788,5502601.5701
41,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,d7482f25-e5a8-4054-a6ab-34138429885e,1,1257,-8515984.2494,5502475.8996
43,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,4a2b7f9c-0d73-4e91-b48c-274c7c7e6332,1,1259,-8515965.6667,5502461.4353
44,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,371aa82e-b481-4571-830f-21e9b128b5a0,1,1260,-8515932.678,5502459.326
45,Accessible Parking Space,Active,Memorial Centre & Outdoor Aqua Park,,f15547a2-d72e-493f-a119-82cb48fefd8f,1,1261,-8516007.7935,5502492.7401
46,Accessible Parking Space,Active,Memorial Centre & Outdoor Aqua Park,,b4e5d1d1-44d9-4dbc-88c5-5473c89046ca,1,1262,-8516011.9633,5502492.1703
47,Accessible Parking Space,Active,Memorial Centre & Outdoor Aqua Park,,03efcd5d-cc0c-4def-b532-1928639f4fb5,1,1263,-8516018.1064,5502491.9342
48,Accessible Parking Space,Active,Memorial Centre & Outdoor Aqua Park,,f5128e46-ba10-4669-a94b-f6d24cebb7d3,1,1264,-8516019.3459,5502505.9762
49,Accessible Parking Space,Active,Memorial Centre & Outdoor Aqua Park,,7d49d053-c2b4-463c-a37d-8f8a8d9fbfcb,1,1265,-8516012.7245,5502506.9612
50,Accessible Parking Space,Active,Memorial Centre & Outdoor Aqua Park,,bfd1b81f-0719-4733-aa89-4c6a90684881,1,1266,-8516007.5399,5502505.8226
55,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,7ba5aa3e-b679-4a3d-a454-9583f0967c5c,1,1267,-8516129.5694,5502830.4209
56,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,994539e0-1849-4855-904a-631c54db4015,1,1268,-8516159.4056,5502799.8182
57,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,2a5fd695-a6b3-435b-9f19-2f3a33951d54,1,1269,-8516175.3692,5502769.0261
58,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,bac2a95f-f134-4748-82c0-ebed69772871,1,1270,-8516178.3782,5502723.6666
59,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,5a88e65f-419f-40a6-b963-f746f71af668,1,1271,-8516174.4426,5502685.8374
60,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,4f4ea9ca-dd84-4272-b2b6-07726255265c,1,1272,-8516155.6904,5502644.5789
61,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,ff70598e-f001-4993-bf96-d96890f0bcc8,1,204,-8516121.9868,5502616.7717
62,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,efd2229e-758e-4061-b755-19fa78504e91,1,203,-8516089.9182,5502605.8122
64,Barrier-Free Routes,Active,Memorial Centre & Outdoor Aqua Park,,63cdd014-3929-4d20-a3a2-54921c84146d,1,1273,-8516080.8116,5502857.0402
65,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,18b3f316-c4d7-4031-a2da-41d0e67d6da2,1,1274,-8516109.5447,5502841.4608
67,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,4f399667-a21f-458b-9a21-72d711d4a8da,1,1276,-8516091.308,5502846.849
68,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,2ac22e81-873a-4e55-bf43-3320aa61a93b,1,1277,-8516056.2904,5502852.2292
69,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,7b3ca6c4-1e02-4123-b889-8aca57836f1a,1,1278,-8516021.7928,5502853.7504
70,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,640c0d03-31a8-4c40-85a5-3f45d8b57db8,1,1279,-8515972.47,5502851.3977
71,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,7396e6c2-49d4-4395-a442-0f2083f487c1,2,1280,-8515923.2658,5502855.557
72,Sidewalk Curb Cut,Active,Memorial Centre & Outdoor Aqua Park,,bcba2d4f-a953-4ceb-a1d3-2a0b8b670e91,1,1282,-8515944.4877,5502870.4177
73,Sidewalk Curb Cut,Active,Memorial Centre & Outdoor Aqua Park,,13754255-cff5-4cee-b3ea-a10eb1967eab,0,,-8516170.1227,5502856.3585
77,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,b6847f00-f462-4d27-a8a8-71f75433efca,1,1285,-8515881.2276,5502864.3224
78,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,bc537264-05a6-47d4-92ba-ef65d7f8497b,1,1286,-8515835.6891,5502867.2297
79,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,6aea840f-fe98-4840-b5b9-3f56f85830f2,1,1287,-8515792.0964,5502855.4435
81,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,e020c5bb-49a3-4e76-a1d7-6d9b4d244b79,1,1289,-8515804.3893,5502858.0068
83,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,9e3f0655-10dd-4fdb-8867-cbc359767087,0,,-8515760.8818,5502830.6978
84,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,ce4c57bd-9342-4543-ab1a-61c8925f5914,1,231,-8515745.5523,5502793.6688
85,Sidewalk Curb Cut,Active,Memorial Centre & Outdoor Aqua Park,,aa7a7e2d-cb2b-44cb-8ec8-af0d2739dd4f,1,1290,-8515729.8164,5502772.1436
86,Sidewalk Curb Cut,Active,Memorial Centre & Outdoor Aqua Park,,7851acd4-6c18-43ae-99bf-dc783ba07bb5,1,1291,-8515728.1717,5502746.6099
87,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,ecbfb672-d471-4f4a-bdd7-abb7dcf46736,1,1292,-8515736.5154,5502772.7119
88,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,c4d608e7-3880-4ca0-89f7-e21ba8d08f90,1,1293,-8515735.3534,5502746.6758
91,Sidewalk Curb Cut,Active,Memorial Centre & Outdoor Aqua Park,,9f441c25-06e7-4a45-930e-628e62a93c9f,1,1296,-8515768.7705,5502627.622
95,Accessible Parking Space,Active,Memorial Centre & Outdoor Aqua Park,,b017693f-78a0-4d33-b3f4-17be173e49ec,1,1298,-8515770.3768,5502606.4213
96,Accessible Parking Space,Active,Memorial Centre & Outdoor Aqua Park,,4701b580-ebcc-4163-82a9-79571467c445,1,1299,-8515769.9673,5502600.1366
97,Accessible Table,Active,Memorial Centre & Outdoor Aqua Park,,568898fe-e951-45e5-b4d0-28353501253a,1,1300,-8515787.0672,5502474.9433
99,Automated Door Opener,Active,Memorial Centre & Outdoor Aqua Park,,a3dbdb45-3472-4dc9-a055-06c171efb2fa,1,1301,-8515864.033,5502593.8486
100,Entrance to Access Interior Elevator,Active,Memorial Centre & Outdoor Aqua Park,,4a7b97a1-9565-4429-833c-06f86de80068,1,1302,-8515865.4052,5502594.9338
102,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,fa3d0d5f-d14d-44f5-9480-4ba6af079cc8,1,1303,-8515861.3228,5502600.3138
103,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,048638be-c90f-42eb-bf50-66b8aa3e9c32,0,,-8515921.4854,5502487.6801
104,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,cdd89bf2-86e8-41a0-b7de-54262e7c3d80,0,,-8515913.118,5502480.5545
105,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,50a8eaad-2e14-4e19-a14d-2a8fe7852cb3,0,,-8515953.2135,5502506.0899
106,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,2bc45d2d-892f-49c5-8c71-05a9df7990b5,0,,-8515888.3853,5502510.9795
107,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,4187a8e9-f8df-4a4b-9779-49bc9c064d99,1,1304,-8515861.6589,5502461.1326
108,Automated Door Opener,Active,Portsmouth Olympic Harbour,,c1738fe2-650b-4d94-92f5-d70c75abd3b9,1,844,-8517887.5128,5499272.7142
111,Accessible Bench,Active,Portsmouth Olympic Harbour,,ebeb2e8b-9559-4d0c-83e9-e4cb41242694,1,847,-8517921.2696,5499266.415
112,Accessible Bench,Active,Portsmouth Olympic Harbour,,0b49309f-ee8a-475f-a612-f818b74eafa5,1,848,-8517892.936,5499230.829
113,Accessible Bench,Active,Portsmouth Olympic Harbour,,00268fa6-0e06-4f8b-8eb7-0a05fc1e962c,1,373,-8517917.6161,5499162.7865
114,Accessible Bench,Active,Portsmouth Olympic Harbour,,82ba1378-fdfd-41e9-a7ea-a0e0ab660a98,1,374,-8517908.7472,5499161.7176
115,Accessible Bench,Active,Portsmouth Olympic Harbour,,ca6a1574-1ba0-4a01-990a-7498c9664fef,1,375,-8517899.6304,5499160.53
117,Passenger Drop Off,Active,Portsmouth Olympic Harbour,,aed82ec4-5929-4c13-9105-1cc1803d782e,1,849,-8517882.3529,5499303.5441
118,Automated Door Opener,Active,Portsmouth Olympic Harbour,,a461c5df-189e-4008-8624-65313abe4a82,1,850,-8517893.2881,5499296.6814
119,Accessible Parking Space,Active,Portsmouth Olympic Harbour,,b1821f1a-03ae-428b-b416-e95e31e18400,1,851,-8517851.7493,5499283.515
120,Accessible Parking Space,Active,Portsmouth Olympic Harbour,,057f8920-892e-4513-a941-a3e2ce8c3b5b,1,852,-8517853.1352,5499278.6793
121,Accessible Parking Space,Active,Portsmouth Olympic Harbour,,5809d1ad-1b7c-441a-a0df-49df07f8933f,1,853,-8517867.3486,5499282.9791
122,Accessible Parking Space,Active,Portsmouth Olympic Harbour,,7cc15db7-538d-4e4e-9776-998c35035851,1,854,-8517865.5917,5499287.6983
123,Accessible Bench,Active,Portsmouth Olympic Harbour,,ea5765dc-25b1-450d-ba99-1ba27028e4eb,1,855,-8517885.7404,5499313.9644
128,Sidewalk Curb Cut,Active,Victoria Park,,582c8c3d-ebdc-4512-9064-58be105dee14,2,1182,-8515646.7708,5501568.7617
129,Accessible Bench,Active,Victoria Park,,ffa0da81-7353-4348-8a58-46fc6a167a3a,1,1184,-8515654.8305,5501567.4731
130,Barrier-Free Routes,Active,Victoria Park,,80513a15-fdf6-4731-8abe-8c78764d92c5,1,1185,-8515689.4887,5501593.9785
131,Barrier-Free Routes,Active,Victoria Park,,fe2a781f-c537-4a2f-82ca-327746fe8527,1,1186,-8515712.0868,5501606.2712
132,Barrier-Free Routes,Active,Victoria Park,,1cb5fbf3-b46a-41ef-b969-c0ee30b42ecd,0,,-8515706.1974,5501620.4423
133,Barrier-Free Routes,Active,Victoria Park,,3595aa9d-1239-4874-8509-aef8ddf7f9eb,0,,-8515685.5855,5501602.4386
134,Barrier-Free Routes,Active,Victoria Park,,dfba3cc1-2f9b-42be-8ed6-f84a09476944,1,1187,-8515738.2626,5501626.0234
135,Barrier-Free Routes,Active,Victoria Park,,c8575295-e8d0-41c7-908b-177b6c61c59e,0,,-8515724.1097,5501631.9573
137,Accessible Table,Active,Victoria Park,,3408b2a9-e032-4f23-9b05-71f40c180ec1,1,1189,-8515709.8347,5501610.8768
138,Accessible Table,Active,Victoria Park,,666263ce-ea70-4d85-9898-53462a88275f,1,1190,-8515732.382,5501633.903
139,Accessible Pathway,Active,Victoria Park,,dc719c64-14b1-4a9b-bf4d-4ece059dffc4,2,1191,-8515704.1642,5501623.5637
140,Accessible Pathway,Active,Victoria Park,,354ec217-f7cb-4e73-b1d4-24e1591e2ba8,1,1193,-8515748.6102,5501620.4061
141,Accessible Pathway,Active,Victoria Park,,755cf59d-532c-4941-b5b6-d7f379888904,1,1194,-8515689.5803,5501562.4948
142,Accessible Pathway,Active,Victoria Park,,b44d2c32-c0a5-4713-955a-83a2f806282f,1,1195,-8515796.1881,5501579.9109
143,Accessible Pathway,Active,Victoria Park,,8768b088-394f-4bef-8e64-9b710fdea313,1,1196,-8515816.7872,5501566.1118
144,Accessible Pathway,Active,Victoria Park,,f73bd393-295c-4ddc-94a6-8306faf380ef,1,1197,-8515809.2197,5501582.6328
147,Accessible Pathway,Active,Victoria Park,,15f846c4-6d13-4799-862f-c6424dc658bc,1,1198,-8515771.7448,5501609.472
148,Accessible Pathway,Active,Victoria Park,,db282c9e-1de9-4322-9aca-9ab894ae1682,1,1199,-8515791.8989,5501706.3872
149,Accessible Pathway,Active,Victoria Park,,36faecca-c865-4677-a871-0c31751b7b44,1,1200,-8515809.215,5501668.8882
150,Barrier-Free Routes,Active,Victoria Park,,dcb46d34-352c-430c-b7e0-977475dcf99b,1,1201,-8515827.6185,5501696.5793
151,Accessible Pathway,Active,Victoria Park,,504da1c6-1885-41ca-8b60-fbf4cacf0318,2,1202,-8515808.2855,5501731.3273
152,Accessible Pathway,Active,Victoria Park,,6891f157-361d-4383-a31d-e0d66fc4d5b8,1,1204,-8515705.3642,5501690.9227
154,Barrier-Free Routes,Active,Victoria Park,,90baaf96-1586-4baa-81a1-63a37fe8881f,0,,-8515896.7522,5501696.2008
159,Accessible Bench,Active,Victoria Park,,3599e478-4e27-4830-bcde-cb0b1ff0ec40,0,,-8515779.0111,5501687.2427
160,Accessible Bench,Active,Victoria Park,,5ae6b2bb-497b-4049-bc4c-9eaf835fda04,0,,-8515782.1538,5501689.7018
161,Accessible Bench,Active,Victoria Park,,2337c0c3-5a82-4d45-8381-ca29763df02c,1,1209,-8515793.0547,5501664.484
162,Accessible Bench,Active,Victoria Park,,c3edd275-5120-449f-a818-2b5b8710d3d8,1,1210,-8515820.9229,5501671.8196
163,Accessible Bench,Active,Victoria Park,,436e1915-5509-403f-9c78-3823f5af0ec8,1,1211,-8515821.0037,5501676.2592
164,Sidewalk Curb Cut,Active,Victoria Park,,5e52c37b-2538-4b66-9b76-3cc447623788,3,1212,-8515809.2128,5501741.7593
165,Sidewalk Curb Cut,Active,Victoria Park,,95c54ffc-95eb-4c3e-ae10-0404b704147e,1,1215,-8515660.0111,5501747.0074
167,Accessible Pathway,Active,Victoria Park,,b4bd269d-b8f8-43d0-813e-5e8351eda0e2,1,1217,-8515657.9002,5501712.0353
168,Sidewalk Curb Cut,Active,Victoria Park,,64e6b219-d5fd-4d3d-8cd2-7aad4adbad48,1,1218,-8515812.9134,5501555.9067
169,Sidewalk Curb Cut,Active,Victoria Park,,2b0e9ae8-fec6-4757-b19c-76949cc6e886,0,,-8515965.4929,5501550.0021
170,Sidewalk Curb Cut,Active,Victoria Park,,96724d39-5c30-440b-8403-7e2a09a160b2,1,1219,-8515977.8086,5501732.1561
171,Barrier-Free Routes,Active,Victoria Park,,9b9a7fda-9498-4821-81a4-4a7c0acc956e,0,,-8515869.8082,5501682.9149
172,Accessible Bench,Active,Molly McGlynn Park,,f21ec105-8e1e-4f17-8f46-cf0a61a5aec6,1,1380,-8510123.2689,5506741.253
173,Accessible Bench,Active,Molly McGlynn Park,,a9e5637a-1ef1-492f-97d5-82ebdf9c9f82,1,1381,-8510145.9873,5506732.1119
174,Splash Pad,Active,Molly McGlynn Park,Open May long weekend to mid-fall 9 a.m. to 9 p.m.,ff14abb0-a973-496b-a23a-a7fca9c91b78,1,1382,-8510132.4585,5506735.0175
175,Accessible Pathway,Active,Molly McGlynn Park,,4804e15c-067d-47f3-8b7d-91751b2b7813,0,,-8510176.9761,5506714.8259
176,Accessible Pathway,Active,Molly McGlynn Park,,2f4b4fc5-8fc0-42f0-856b-21b170e219ae,1,1383,-8510146.9076,5506692.104
178,Accessible Pathway,Active,Molly McGlynn Park,,ff2aeb35-f66d-4bf2-9aa0-ba7b78f41d5a,1,1385,-8510107.3965,5506736.7941
179,Accessible Pathway,Active,Molly McGlynn Park,,2cc40371-dc87-4187-9a25-9450527b9947,0,,-8510110.5624,5506706.9666
180,Accessible Pathway,Active,Molly McGlynn Park,,57970adc-a710-4208-978d-db30013dc41f,0,,-8510236.7922,5506733.6143
181,Accessible Pathway,Active,Molly McGlynn Park,,67a4fd11-54ee-4921-9226-ceecae7fb257,1,1386,-8510157.3068,5506796.639
183,Accessible Pathway,Active,Molly McGlynn Park,,13fe407f-7fe0-41b4-9ac2-325514b29ef6,0,,-8510254.4604,5506823.3571
184,Accessible Pathway,Active,Molly McGlynn Park,,0df5ec4c-b1d0-4fc1-8420-0b5efe50a413,1,1388,-8510298.8072,5506827.0149
186,Accessible Bench,Active,Molly McGlynn Park,,d0c50845-ec53-41d3-89f0-854750eab395,1,1390,-8510158.4007,5506772.106
187,Accessible Table,Active,Molly McGlynn Park,,e2494e10-7409-4465-95ba-03e94ddc1497,1,1391,-8510137.6613,5506718.9041
188,Sidewalk Curb Cut,Active,Molly McGlynn Park,,f321dbdb-3a91-4f57-9985-ac0f8428cfd8,1,1392,-8510318.3415,5506801.1924
189,Sidewalk Curb Cut,Active,Molly McGlynn Park,,4de107c5-828b-45a0-9973-b3091c70b5af,1,1393,-8510282.3697,5506845.6729
193,Sidewalk Curb Cut,Active,Molly McGlynn Park,,f7458beb-c236-4d60-9e46-dd387069a7b4,2,1396,-8510143.5217,5506806.6589
194,Sidewalk Curb Cut,Active,Molly McGlynn Park,,e87c71f3-c164-47d6-bb32-68e77eb3f43a,1,1398,-8510074.1568,5506748.4912
195,Sidewalk Curb Cut,Active,Molly McGlynn Park,,2c7002fa-21d9-4215-ba02-ff1c50417b88,1,1399,-8510077.7667,5506760.7211
201,Splash Pad,Active,Shannon Park,,b6d62b45-99b0-4264-95f4-889c30d761af,1,1378,-8514286.3991,5506296.0913
202,Sidewalk Curb Cut,Active,Shannon Park,,b9ddcd31-6855-47a7-85d4-21a649755d29,1,1379,-8514454.9323,5506316.2611
203,Accessible Parking Space,Active,INVISTA Centre,,67e6f005-277b-463b-86e1-683b2c96ba9c,1,722,-8523556.9013,5508206.3287
204,Accessible Parking Space,Active,INVISTA Centre,,3f0dbbd3-33e4-430a-ba39-6ab4f63142bb,1,723,-8523551.9938,5508207.0401
205,Accessible Parking Space,Active,INVISTA Centre,,5f8102d8-3c52-4669-9e3b-6406452b76ac,1,724,-8523547.382,5508207.1286
206,Accessible Parking Space,Active,INVISTA Centre,,c37393bd-8b89-4b37-bb27-32020252ed99,1,725,-8523541.2565,5508208.4805
207,Accessible Parking Space,Active,INVISTA Centre,,95021fab-087b-4e04-af18-9c2817e63b7d,1,726,-8523535.2211,5508208.1024
208,Accessible Parking Space,Active,INVISTA Centre,,696130de-f95d-43f7-8d52-e2ca070add4e,1,727,-8523563.6476,5508205.2735
209,Accessible Parking Space,Active,INVISTA Centre,,29c36653-8244-41e6-af5e-9b5983e6c274,1,728,-8523568.8743,5508205.1733
210,Accessible Parking Space,Active,INVISTA Centre,,39b126e3-d7be-4026-ab2f-ddd29c38f65a,0,,-8523568.8489,5508219.9878
211,Accessible Parking Space,Active,INVISTA Centre,,ba9c89c5-777a-4611-b363-c137d04a7d41,2,729,-8523563.6222,5508220.088
212,Accessible Parking Space,Active,INVISTA Centre,,0ad5992a-6553-40d5-84be-d2644254cf55,1,731,-8523558.7029,5508220.1824
213,Accessible Parking Space,Active,INVISTA Centre,,e1c7ddd2-c877-498c-bebe-b7fe87384835,1,732,-8523552.8614,5508220.2944
214,Accessible Parking Space,Active,INVISTA Centre,,2e3a4458-5dd4-4308-b957-d0f97b4d95db,1,733,-8523546.7124,5508220.4124
215,Accessible Parking Space,Active,INVISTA Centre,,4c8d289f-d301-4795-9075-29ded32eabae,1,734,-8523541.8049,5508221.1238
216,Accessible Parking Space,Active,INVISTA Centre,,a0e464ef-727a-44fa-97b1-c1978ff9dd37,1,735,-8523535.9691,5508221.5444
217,Accessible Parking Space,Active,INVISTA Centre,,f7598bb0-6ebb-4261-a761-29e4f934a2c0,1,736,-8523532.2367,5508235.5042
218,Accessible Parking Space,Active,INVISTA Centre,,17408e00-52ba-43f4-ae4b-f0ef338a3e87,1,737,-8523533.5841,5508241.6508
219,Accessible Parking Space,Active,INVISTA Centre,,c571093b-e1cc-438b-b0f2-551259476715,1,738,-8523533.7134,5508248.4382
220,Accessible Parking Space,Active,INVISTA Centre,,cbed2da8-9c2d-4d22-bc03-0300c548e922,1,739,-8523481.5816,5508159.6275
222,Accessible Parking Space,Active,INVISTA Centre,,f31779d3-6071-4cbc-97d4-8c66de1caf74,1,740,-8523431.8144,5508081.8824
223,Accessible Parking Space,Active,INVISTA Centre,,9e8da1fd-0771-4c15-b40c-aa9895ac32df,1,741,-8523432.5468,5508088.0409
224,Accessible Parking Space,Active,INVISTA Centre,,0fa03bc9-4e31-4865-9cd0-0d9894780a48,1,66,-8523627.9206,5508059.6043
225,Accessible Parking Space,Active,INVISTA Centre,,6e176dbd-1e95-4a32-b7f2-b2f097b54540,1,67,-8523623.0249,5508060.9327
226,Accessible Pathway,Active,INVISTA Centre,,fdcad64d-1d8e-4ae9-97f9-04a6c915c9fb,1,742,-8523406.0647,5508079.9069
227,Barrier-Free Routes,Active,INVISTA Centre,Accessible Field Entrance,c3986e50-a4e7-499e-a7c4-d0bd3c624890,1,744,-8523414.2898,5508082.2183
228,Sidewalk Curb Cut,Active,INVISTA Centre,,8602dab4-33a2-482d-83c0-93ce939930f8,1,745,-8523435.0142,5508072.2539
229,Sidewalk Curb Cut,Active,INVISTA Centre,,ed1d0c9f-026f-4edc-8873-a4e10f4508c0,1,746,-8523625.2593,5508065.2105
230,Ramp,Active,INVISTA Centre,,b11a43d1-982d-4612-a879-267261581a07,1,747,-8523603.4836,5508068.4059
231,Sidewalk Curb Cut,Active,INVISTA Centre,,5f30b519-6196-4136-927f-218b027f08b9,1,748,-8523617.4438,5508058.5708
232,Automated Door Opener,Active,INVISTA Centre,,a72f23ca-1cb1-4097-8237-384b9fc9274c,1,701,-8523596.4856,5508067.8737
233,Pedestrian Crossing,Active,INVISTA Centre,,59ec94e9-4211-4a87-be64-8d5c19e16b29,0,,-8523735.4519,5508050.3803
234,Pedestrian Crossing,Active,INVISTA Centre,,dd52b4fa-1c17-423a-b2b9-94114a716b2a,0,,-8523717.4201,5508014.4326
235,Pedestrian Crossing,Active,INVISTA Centre,,48a77830-41bd-4580-bbe1-7293fd5419d9,0,,-8523818.4406,5508299.1436
236,Pedestrian Crossing,Active,INVISTA Centre,,d3b70d8b-be87-4dd7-a769-a536de7f8a95,0,,-8523825.2353,5508326.4194
237,Accessible Pathway,Active,INVISTA Centre,,4409474b-2f20-4089-a0c3-6dda8d475417,0,,-8523764.2709,5508284.2588
238,Accessible Pathway,Active,INVISTA Centre,,89adb8f9-0330-4fcd-8ec2-50172aa78a4e,0,,-8523769.2772,5508314.5317
239,Accessible Pathway,Active,INVISTA Centre,,8f25bbfc-9634-448a-a715-8f033cc9d0af,0,,-8523546.1118,5508340.6659
